"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Belgium","Direct use of solar thermal heat - Consumption by households","2013","Terajoules","744",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2012","Terajoules","581",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2011","Terajoules","548",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2010","Terajoules","474",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2009","Terajoules","400",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2008","Terajoules","214",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2007","Terajoules","170",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2006","Terajoules","122",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2005","Terajoules","100",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2004","Terajoules","98",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2003","Terajoules","92",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2002","Terajoules","59",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2001","Terajoules","49",""
"Belgium","Direct use of solar thermal heat - Consumption by households","2000","Terajoules","20",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2018","Terajoules","2",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2017","Terajoules","2",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2016","Terajoules","2",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2015","Terajoules","2",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2014","Terajoules","1",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2013","Terajoules","0",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2012","Terajoules","0",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2011","Terajoules","0",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2010","Terajoules","0",""
"Belgium","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2009","Terajoules","4",""
"Belgium","Direct use of solar thermal heat - Consumption not elsewhere specified (other)","2013","Terajoules","0",""
"Belgium","Direct use of solar thermal heat - Consumption not elsewhere specified (other)","2012","Terajoules","0",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2018","Terajoules","52",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2017","Terajoules","46",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2016","Terajoules","45",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2015","Terajoules","46",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2014","Terajoules","42",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2013","Terajoules","38",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2012","Terajoules","36",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2011","Terajoules","36",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2010","Terajoules","33",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2009","Terajoules","64",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2008","Terajoules","31",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2007","Terajoules","23",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2006","Terajoules","16",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2005","Terajoules","13",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2004","Terajoules","13",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2003","Terajoules","12",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2002","Terajoules","8",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2001","Terajoules","7",""
"Belgium","Direct use of solar thermal heat - Consumption by commerce and public services","2000","Terajoules","23",""
"Botswana","Direct use of solar thermal heat - Final energy consumption","2005","Terajoules","6",""
"Botswana","Direct use of solar thermal heat - Final energy consumption","2004","Terajoules","6",""
"Botswana","Direct use of solar thermal heat - Final energy consumption","2003","Terajoules","21",""
"Botswana","Direct use of solar thermal heat - Final energy consumption","2002","Terajoules","21",""
"Botswana","Direct use of solar thermal heat - Final energy consumption","2001","Terajoules","21",""
"Botswana","Direct use of solar thermal heat - Final energy consumption","2000","Terajoules","21",""
"Botswana","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2003","Terajoules","5",""
"Botswana","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2002","Terajoules","3",""
"Botswana","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2001","Terajoules","3",""
"Botswana","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2003","Terajoules","5",""
"Botswana","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2002","Terajoules","3",""
"Botswana","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2001","Terajoules","3",""
"Botswana","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2003","Terajoules","5",""
"Botswana","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2002","Terajoules","3",""
"Botswana","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2001","Terajoules","3",""
"Botswana","Direct use of solar thermal heat - Consumption by other","2005","Terajoules","6",""
"Botswana","Direct use of solar thermal heat - Consumption by other","2004","Terajoules","6",""
"Botswana","Direct use of solar thermal heat - Consumption by other","2003","Terajoules","16",""
"Botswana","Direct use of solar thermal heat - Consumption by other","2002","Terajoules","18",""
"Botswana","Direct use of solar thermal heat - Consumption by other","2001","Terajoules","18",""
"Botswana","Direct use of solar thermal heat - Consumption by other","2000","Terajoules","21",""
"Botswana","Direct use of solar thermal heat - Consumption by households","2005","Terajoules","6",""
